N1,A,N2
3154,315,153
3155,568,1244
3155,187,1843
3155,360,2448
3156,3016,365
3156,3016,2386
3156,68,4722
3157,1859,499
3157,1186,186
3157,1859,2245
3158,3352,1079
3158,3352,39
3158,435,1580
3159,901,1665
3159,1441,2074
3159,901,1140
3160,3371,21
3160,3371,555
3160,3371,2635
3161,373,2078
3161,1751,124
3161,1751,1298
3162,4476,3500
3162,4476,2985
3162,4476,2788
3163,1915,3394
3163,1915,1089
3163,435,503
3164,3854,721
3164,758,941
3164,3854,3496
3165,2358,474
3165,2358,1484
3165,2358,1713
3166,2170,488
3166,2170,2111
3166,2170,1660
3167,116,1217
3167,1505,2193
3167,116,1726
3168,329,1619
3168,416,1737
3168,329,1619
3169,2949,1589
3169,2949,3028
3169,2949,3169
3170,360,2668
3170,360,309
3170,360,89
3171,148,4429
3171,148,409
3171,148,381
3172,2713,1420
3172,319,147
3172,319,1750
3173,2289,1150
3173,2289,1658
3173,292,1544
3174,102,1392
3174,204,1361
3174,1269,1126
3175,702,62
3175,2680,3721
3175,2680,2344
3176,2745,896
3176,35,1165
3176,2680,3721
3177,3854,2637
3177,3854,4843
3177,3854,2019
3178,3034,3517
3178,2252,2587
3178,3034,1967
3179,,
3179,,
3179,,
3180,42,777
3180,1751,1298
3180,1751,2655
3181,532,195
3181,532,195
3181,329,3953
3182,,
3182,,
3182,,
3183,174,237
3183,174,1889
3183,174,2407
3184,102,431
3184,3983,186
3184,204,15
3185,1332,2622
3185,3145,1679
3185,1332,3439
3186,1384,2147
3186,815,4840
3186,3661,450
3187,578,457
3187,4157,1089
3187,578,695
3188,4006,1650
3188,1970,1143
3188,3619,3144
3189,1880,2
3189,1571,1030
3189,1880,7
3190,2869,903
3190,148,882
3190,1934,3028
3191,46,1911
3191,46,1575
3191,46,512
3192,1920,671
3192,1920,1632
3192,1920,909
3193,2881,78
3193,2881,4521
3193,2881,4128
3194,,
3194,,
3194,,
3195,363,1121
3195,2319,1249
3195,2319,417
3197,1505,3713
3197,1505,4757
3197,1505,1120
3198,315,521
3198,315,2262
3198,315,4133
3200,2226,823
3200,2226,4013
3200,2226,165
3202,3096,327
3202,3096,833
3202,3096,1985
3203,1455,4219
3203,1455,5184
3203,1455,3587
3204,5163,3204
3204,2047,1777
3204,2047,909
3205,3271,424
3205,1353,595
3205,862,672
3206,691,3976
3206,691,1632
3206,691,1607
3207,2047,3318
3207,3253,2662
3207,3619,2098
3208,187,1907
3208,183,1314
3208,42,1048
3209,540,4818
3209,540,17
3209,540,4818
3210,2289,726
3210,2289,2124
3210,2289,3746
3211,556,37
3211,2814,30
3211,2814,2095
3212,1467,4883
3212,1467,2563
3212,1467,929
3213,46,809
3213,2877,230
3213,2877,3821
3214,,
3214,,
3214,,
3215,,
3215,,
3215,,
3216,4601,558
3216,4601,1791
3216,4601,654
3217,3867,1302
3217,3867,317
3217,3867,317
3218,329,5144
3218,693,1281
3218,319,480
3219,601,176
3219,601,2838
3219,779,308
3221,102,43
3221,102,622
3221,102,43
3222,355,625
3222,355,300
3222,355,3222
3223,150,4589
3223,1086,2734
3223,363,386
3225,2768,948
3225,2768,975
3225,416,713
3226,360,800
3226,150,1544
3226,150,454
3227,1972,2130
3227,888,79
3227,1467,2617
3228,3576,2766
3228,3576,219
3228,3576,3105
3229,1914,196
3229,1914,127
3229,568,2944
3230,4006,236
3230,24,1440
3230,24,118
3231,1077,3597
3231,1186,133
3231,68,1111
3232,1892,2792
3232,1892,3135
3232,1892,723
3233,540,2694
3233,540,1807
3233,540,1226
3234,,
3234,,
3234,,
3235,24,2369
3235,24,2034
3235,24,4996
3236,2320,1996
3236,1972,1939
3236,762,1276
3237,330,2015
3237,330,1395
3237,395,4984
3238,46,1323
3238,1767,4188
3238,3915,552
3239,225,500
3239,204,1572
3239,225,54
3240,2679,4974
3240,2679,3469
3240,4259,443
3241,3718,1447
3241,2634,1453
3241,3452,437
3242,997,44
3242,416,2919
3242,416,3483
3243,568,1348
3243,1303,1184
3243,532,740
3244,398,2049
3244,4258,2747
3244,4258,3244
3245,1085,1828
3245,1868,460
3245,1868,1626
3246,1332,686
3246,1332,32
3246,1332,3982
3247,1229,93
3247,1098,16
3247,1098,1286
3248,24,837
3248,24,101
3248,24,392
3249,862,1666
3249,862,2232
3249,2376,460
3250,,
3250,,
3250,,
3251,540,3003
3251,1329,182
3251,330,2151
3252,1359,911
3252,3427,597
3252,1746,728
3254,1859,2923
3254,1859,3157
3254,1859,56
3255,,
3255,,
3255,,
3256,3385,283
3256,3385,2442
3256,330,3052
3257,1833,3257
3257,1833,507
3257,1833,430
3258,24,4241
3258,2845,2403
3258,2845,3844
3259,116,351
3259,116,91
3259,116,334
3260,905,4310
3260,3481,764
3260,3481,1131
3261,1271,4956
3261,1505,925
3261,1505,489
3262,997,637
3262,448,3262
3262,448,188
3263,,
3263,,
3263,,
3264,,
3264,,
3264,,
3265,355,563
3265,355,489
3265,355,332
3266,1868,3125
3266,1868,600
3266,1868,1758
3267,815,1506
3267,815,1531
3267,2002,220
3268,779,790
3268,355,211
3268,779,167
3269,1024,2171
3269,330,92
3269,568,0
3270,753,128
3270,753,58
3270,753,25
3272,806,89
3272,3220,2902
3272,806,4995
3273,1455,5184
3273,1455,1763
3273,315,1339
3274,1155,3459
3274,1077,2917
3274,1155,1413
3275,,
3275,,
3275,,
3276,1024,423
3276,2604,2741
3276,35,1057
3277,,
3277,,
3277,,
3278,,
3278,,
3278,,
3279,448,4397
3279,448,1395
3279,1161,323
3280,4451,34
3280,4451,171
3280,4451,357
3281,1329,1665
3281,286,2581
3281,1329,23
3282,1384,1339
3282,1384,4324
3282,3373,3185
3283,2142,2979
3283,2142,1646
3283,779,3283
3284,568,0
3284,578,942
3284,568,2802
3285,,
3285,,
3285,,
3286,1219,863
3286,1219,1334
3286,1970,1143
3287,2226,2093
3287,1098,665
3287,1098,40
3289,4389,685
3289,4389,3313
3289,4389,3289
3290,,
3290,,
3290,,
3291,526,3986
3291,579,38
3291,579,53
3292,444,197
3292,862,2061
3292,862,740
3293,2399,2781
3293,2399,1267
3293,2399,3504
3294,187,2063
3294,540,10
3294,540,2705
3295,398,216
3295,398,442
3295,398,1550
3296,2104,311
3296,2905,1612
3296,2104,1728
3298,1467,2836
3298,888,2424
3298,888,328
3299,2281,2955
3299,2281,752
3299,2281,1153
3300,2399,4773
3300,478,4738
3300,150,4589
3301,556,2723
3301,556,3211
3301,556,914
3302,1732,446
3302,3070,348
3302,5092,301
3303,315,1172
3303,1657,2886
3303,3376,1223
3304,4476,2788
3304,4476,2788
3304,4476,3499
3305,1219,318
3305,1213,3080
3305,1213,3787
3306,3582,3306
3306,3582,287
3306,3582,1668
3307,905,56
3307,905,401
3307,2877,2220
3309,1915,4899
3309,1915,766
3309,812,3309
3310,187,450
3310,4451,428
3310,4451,4333
3311,753,331
3311,5163,1986
3311,753,252
3312,68,1618
3312,568,1843
3312,568,1104
3313,1934,2779
3313,1934,41
3313,2252,2704
3314,187,695
3314,187,3719
3314,187,280
3315,982,2668
3315,982,2410
3315,982,408
3316,35,434
3316,3636,3339
3316,3636,324
3317,183,2554
3317,183,2536
3317,2604,1741
3318,478,293
3318,2047,3053
3318,478,3318
3319,779,457
3319,779,6
3319,779,0
3320,,
3320,,
3320,,
3321,1859,2059
3321,3041,394
3321,1859,267
3322,68,1428
3322,68,2793
3322,901,3322
3323,4550,1197
3323,691,2774
3323,691,296
3324,2604,2271
3324,2604,1185
3324,319,2867
3325,42,75
3325,1250,177
3325,1614,1952
3326,2362,274
3326,2362,237
3326,2362,1330
3327,225,1699
3327,35,1799
3327,35,3649
3328,4079,1966
3328,4079,96
3328,4079,489
3329,286,4832
3329,286,990
3329,286,1694
3330,,
3330,,
3330,,
3331,102,3796
3331,3196,1194
3331,3196,2581
3332,691,648
3332,1920,1418
3332,691,281
3333,4058,351
3333,4058,1896
3333,4058,2477
3334,225,82
3334,360,1006
3334,225,309
3335,319,3461
3335,850,207
3335,850,135
3336,24,2488
3336,42,1101
3336,42,1462
3337,526,754
3337,5163,3800
3337,2047,1017
3338,1237,1364
3338,1237,3526
3338,1237,4287
3339,3388,4333
3339,3308,2087
3339,3308,4548
3340,,
3340,,
3340,,
3341,3567,338
3341,3567,2100
3341,3567,716
3342,3630,4114
3342,4233,640
3342,4233,106
3343,,
3343,,
3343,,
3344,,
3344,,
3344,,
3346,753,1247
3346,753,109
3346,4406,131
3347,355,2546
3347,355,139
3347,355,3222
3348,363,115
3348,187,3829
3348,1041,3363
3349,1879,3628
3349,1879,2150
3349,1879,766
3350,1518,2423
3350,1518,1524
3350,187,1789
3351,225,278
3351,225,498
3351,3452,17
3353,315,796
3353,315,1172
3353,1425,2789
3355,2226,594
3355,2226,594
3355,2226,743
3356,1767,3577
3356,1767,263
3356,1767,2119
3357,2480,765
3357,116,870
3357,2480,1002
3358,1767,3243
3358,1767,1805
3358,4058,4926
3359,1879,1354
3359,1879,1921
3359,1879,491
3360,46,40
3360,46,4090
3360,46,2053
3361,2869,1490
3361,2869,1032
3361,2869,1168
3362,2480,3441
3362,2480,3357
3362,2480,196
3363,1571,221
3363,1571,2865
3363,862,697
3364,,
3364,,
3364,,
3365,,
3365,,
3365,,
3366,4529,61
3366,4529,23
3366,4529,374
3367,,
3367,,
3367,,
3368,2415,161
3368,1098,3974
3368,1098,707
3369,921,935
3369,921,475
3369,921,29
3370,330,328
3370,330,3251
3370,1329,188
3372,812,4693
3372,812,4727
3372,812,516
3374,2745,1911
3374,1603,260
3374,1518,3696
3375,5071,3031
3375,5071,2697
3375,2880,305
3377,1507,4810
3377,1507,739
3377,1507,992
3378,605,1731
3378,605,4257
3378,605,76
3379,187,1534
3379,187,823
3379,187,132
3380,1271,3380
3380,3297,898
3380,1271,618
3381,605,1131
3381,3345,64
3381,3345,2040
3382,24,2823
3382,24,13
3382,24,2521
3383,,
3383,,
3383,,
3384,556,317
3384,1237,126
3384,1237,4287
3386,2320,3045
3386,1164,904
3386,2320,269
3387,1934,4228
3387,1934,3798
3387,2869,989
3389,,
3389,,
3389,,
3390,,
3390,,
3390,,
3391,150,374
3391,2799,1621
3391,2799,59
3392,1219,4821
3392,1219,2999
3392,1219,134
3393,2337,2611
3393,1353,2594
3393,532,1629
3394,1892,11
3394,1892,11
3394,1892,486
3395,540,4433
3395,540,291
3395,540,884
3396,762,4908
3396,762,1724
3396,762,1454
3397,,
3397,,
3397,,
3398,1879,764
3398,1879,1021
3398,1879,2779
3399,102,887
3399,102,784
3399,102,2552
3400,4233,510
3400,556,340
3400,2047,1777
3401,2047,2266
3401,2047,1777
3401,2047,1463
3402,444,399
3402,444,208
3402,444,1017
3403,4712,2753
3403,4476,3126
3403,4712,3499
3404,4259,1526
3404,4259,3045
3404,4259,443
3405,2337,2583
3405,68,718
3405,2337,217
3406,286,2469
3406,102,1254
3406,286,3964
3407,601,4968
3407,601,405
3407,601,1286
3408,478,3314
3408,444,5085
3408,478,1726
3409,3541,2460
3409,1495,1123
3409,866,1044
3410,3297,8
3410,102,1744
3410,1085,794
3411,,
3411,,
3411,,
3412,35,257
3412,329,2471
3412,1155,283
3413,2881,392
3413,2881,389
3413,2881,626
3414,779,3283
3414,779,3051
3414,779,1069
3415,24,457
3415,24,2412
3415,24,3511
3416,4235,140
3416,4235,3878
3416,691,2913
3417,2370,31
3417,2370,199
3417,2370,2491
3418,2337,10
3418,2337,217
3418,2337,10
3419,1329,3281
3419,286,606
3419,362,295
3420,1024,1649
3420,1024,5139
3420,1077,2858
3421,1614,490
3421,2480,2
3421,1614,430
3422,2713,2126
3422,2713,1742
3422,2713,3082
3423,362,190
3423,362,385
3423,3388,604
3424,1020,823
3424,3425,4504
3424,1020,1513
3426,329,2648
3426,444,206
3426,329,1115
3428,4192,1536
3428,1116,3937
3428,4389,808
3429,187,3932
3429,806,4127
3429,187,3719
3430,2814,1421
3430,3016,510
3430,355,3347
3431,24,1925
3431,2825,1391
3431,2142,2388
3432,3630,861
3432,3630,1586
3432,3630,3342
3433,1155,109
3433,3582,1668
3433,116,2244
3434,3253,3601
3434,3253,1777
3434,3253,2918
3435,3598,1452
3435,3598,1539
3435,3069,1
3436,2002,2407
3436,2002,828
3436,762,4049
3437,1915,63
3437,1915,1401
3437,779,320
3438,812,1615
3438,2680,1578
3438,812,4693
3439,4737,2530
3439,4737,3543
3439,1455,1462
3440,2709,2166
3440,1384,1887
3440,3145,1478
3441,2362,63
3441,2362,2088
3441,753,1247
3442,977,879
3442,977,1375
3442,977,404
3443,758,2757
3443,758,474
3443,758,1028
3444,286,5190
3444,286,93
3444,42,248
3445,363,1304
3445,1970,3559
3445,3069,972
3446,1772,2616
3446,2905,1060
3446,1772,298
3447,355,3268
3447,355,849
3447,355,1189
3448,183,520
3448,183,1449
3448,183,680
3449,,
3449,,
3449,,
3450,3425,3450
3450,3425,2664
3450,578,6
3451,4443,1063
3451,888,153
3451,1020,1712
3453,35,2190
3453,35,583
3453,35,2603
3454,,
3454,,
3454,,
3455,702,646
3455,702,2009
3455,702,2927
3456,2932,3798
3456,2932,1035
3456,2932,1832
3457,1970,4299
3457,1507,231
3457,1507,2531
3458,398,1673
3458,398,645
3458,398,25
3459,1885,3459
3459,1885,2601
3459,1155,249
3460,762,75
3460,762,1652
3460,762,3529
3461,319,287
3461,148,1848
3461,319,3746
3462,448,2959
3462,3567,2608
3462,24,703
3463,,
3463,,
3463,,
3464,753,378
3464,753,239
3464,753,367
3465,3041,466
3465,3041,4805
3465,3041,403
3467,3854,105
3467,1128,802
3467,758,5173
3468,46,62
3468,46,1060
3468,1880,2520
3469,2679,39
3469,2679,2830
3469,2679,4217
3470,982,3695
3470,1920,3641
3470,1920,220
3471,,
3471,,
3471,,
3472,42,198
3472,42,265
3472,42,931
3473,2455,1185
3473,2455,13
3473,2455,1290
3474,5118,369
3474,1370,3474
3474,3466,413
3475,360,149
3475,329,67
3475,360,2043
3476,35,923
3476,35,1695
3476,35,213
3477,286,2058
3477,1507,386
3477,1507,3377
3478,,
3478,,
3478,,
3479,,
3479,,
3479,,
3480,148,2111
3480,5092,48
3480,5092,301
3482,150,1588
3482,691,566
3482,691,509
3483,4702,1839
3483,4702,4336
3483,398,2228
3484,1219,3306
3484,187,450
3484,1219,4668
3485,905,2782
3485,905,205
3485,905,4590
3486,526,2120
3486,4936,79
3486,526,2737
3487,,
3487,,
3487,,
3488,,
3488,,
3488,,
3489,,
3489,,
3489,,
3490,,
3490,,
3490,,
3491,42,3180
3491,42,120
3491,42,3470
3492,1467,3090
3492,1467,3090
3492,1467,3298
3493,319,44
3493,319,1101
3493,319,1750
3494,3425,2592
3494,3425,2592
3494,3425,4504
3495,850,895
3495,850,147
3495,850,4174
3496,3854,1034
3496,901,2757
3496,3854,1940
3497,1329,602
3497,1329,23
3497,102,358
3498,2319,1531
3498,2337,454
3498,2319,2354
3499,4712,3126
3499,4476,3499
3499,4476,4859
3500,4476,2788
3500,4476,2985
3500,4476,3513
3501,1495,3830
3501,736,38
3501,736,226
3502,579,4090
3502,601,1855
3502,1507,3502
3503,2289,473
3503,2289,119
3503,2289,2107
3504,1020,133
3504,1250,1082
3504,1250,255
3506,,
3506,,
3506,,
3507,3718,598
3507,3718,3557
3507,3718,199
3508,1571,1123
3508,1571,1104
3508,3825,5017
3509,3220,125
3509,3220,106
3509,3220,1788
3510,1880,1151
3510,1880,2
3510,1880,599
3511,24,976
3511,943,624
3511,866,302
3513,4476,3304
3513,187,4089
3513,187,3484
3514,42,5187
3514,3034,327
3514,1441,4179
3515,2713,2113
3515,2713,524
3515,2713,332
3516,,
3516,,
3516,,
3517,605,4770
3517,3034,2494
3517,605,4510
3518,,
3518,,
3518,,
3519,,
3519,,
3519,,
3520,2772,171
3520,2772,3717
3520,2772,1189
3521,4476,3403
3521,4476,2788
3521,4476,3499
3522,42,2107
3522,2513,189
3522,416,0
3523,444,214
3523,691,3482
3523,1303,105
3524,330,1109
3524,395,4473
3524,3556,283
3525,3371,640
3525,3608,891
3525,3608,1475
3526,174,842
3526,1237,2545
3526,42,4436
3527,693,2088
3527,921,273
3527,862,1145
3528,1614,3536
3528,693,1432
3528,1614,545
3529,102,750
3529,862,924
3529,862,2781
3530,4374,294
3530,3427,642
3530,35,2826
3531,1879,3693
3531,4362,1486
3531,4362,2647
3532,187,950
3532,187,983
3532,187,3755
3533,3070,10
3533,204,910
3533,204,4253
3534,,
3534,,
3534,,
3535,1732,445
3535,319,1641
3535,1732,22
3536,478,3611
3536,444,781
3536,1819,1105
3537,116,3999
3537,116,2981
3537,35,469
3538,736,393
3538,736,37
3538,2414,67
3539,,
3539,,
3539,,
3540,330,1395
3540,1250,788
3540,663,783
3542,779,932
3542,779,23
3542,779,3219
3543,4737,1710
3543,1455,3841
3543,2170,4052
3544,1495,2187
3544,1495,891
3544,1495,274
3545,355,1977
3545,355,580
3545,355,1287
3546,1518,4871
3546,2319,1320
3546,2319,5035
3547,1213,1890
3547,1213,197
3547,355,1256
3548,4601,101
3548,373,3858
3548,4601,1013
3549,2406,2184
3549,225,1787
3549,2415,3391
3550,,
3550,,
3550,,
3551,1332,1038
3551,1332,1210
3551,1332,3752
3552,691,216
3552,691,2550
3552,3619,2063
3553,24,438
3553,24,966
3553,24,1992
3554,,
3554,,
3554,,
3555,4088,912
3555,1518,3700
3555,116,26
3557,3718,1723
3557,3718,409
3557,3718,409
3558,3033,192
3558,3868,350
3558,3868,2346
3559,1303,94
3559,1603,1096
3559,1603,1040
3560,2932,2501
3560,2932,2764
3560,2932,2150
3561,862,1145
3561,2769,180
3561,526,3740
3562,416,1783
3562,24,3904
3562,24,3230
3563,1833,1076
3563,448,1481
3563,1833,144
3564,478,4490
3564,478,485
3564,2634,3844
3565,4476,2985
3565,4476,3521
3565,4476,3304
3566,1425,1642
3566,1250,1909
3566,183,553
3568,319,105
3568,943,497
3568,319,2954
3569,4006,2451
3569,4006,4484
3569,2399,91
3570,330,3015
3570,1303,3559
3570,1370,1321
3571,815,3927
3571,815,511
3571,850,291
3572,1186,365
3572,2160,2352
3572,68,1623
3573,1868,58
3573,2370,176
3573,204,1026
3574,315,446
3574,2709,1088
3574,2709,3686
3575,2513,1337
3575,4911,1775
3575,2513,3756
3577,888,4398
3577,888,1939
3577,1767,523
3578,2709,1423
3578,2709,2388
3578,3145,1913
3579,4562,535
3579,4562,3225
3579,4562,73
3580,2226,1578
3580,2226,1323
3580,2226,103
3581,148,530
3581,187,4037
3581,148,2782
3583,568,3243
3583,568,3229
3583,568,3882
3584,2745,310
3584,42,2221
3584,42,3522
3585,3033,5170
3585,3033,169
3585,1518,3546
3586,1237,3774
3586,1237,2
3586,693,222
3587,1455,4174
3587,4911,4912
3587,1455,5045
3588,330,4354
3588,736,212
3588,736,4
3589,3145,3578
3589,1384,1887
3589,3145,348
3590,148,1848
3590,148,3742
3590,148,47
3591,150,658
3591,150,1078
3591,150,543
3593,1657,1521
3593,1657,230
3593,2513,1075
3594,1885,4775
3594,1229,861
3594,3592,626
3595,,
3595,,
3595,,
3596,1467,3091
3596,1467,3625
3596,1467,1147
3597,2461,2055
3597,1077,1010
3597,1024,3276
3599,866,2276
3599,866,1953
3599,866,2504
3600,3354,3638
3600,3354,1670
3600,3133,5067
3601,3253,449
3601,3253,3045
3601,3253,2347
3602,1892,497
3602,1892,467
3602,1892,283
3603,1920,1581
3603,1920,3407
3603,1920,549
3604,46,2058
3604,758,2989
3604,187,5109
3605,4236,4910
3605,4236,1496
3605,4236,646
3606,,
3606,,
3606,,
3607,,
3607,,
3607,,
3609,2260,2879
3609,2260,958
3609,2260,41
3610,568,3155
3610,568,283
3610,4389,595
3611,225,4661
3611,225,121
3611,478,392
3612,3041,2493
3612,3041,4727
3612,416,1737
3613,3576,3105
3613,3576,67
3613,3576,2127
3614,444,1018
3614,1116,114
3614,1116,177
3615,758,334
3615,758,81
3615,758,2989
3616,1467,1328
3616,1467,4209
3616,1467,432
3617,2414,2453
3617,568,1570
3617,183,461
3618,1098,309
3618,4415,114
3618,2160,1374
3620,1024,103
3620,568,1366
3620,1186,1267
3621,663,1438
3621,663,829
3621,663,1456
3622,292,529
3622,292,699
3622,292,3056
3623,1041,3823
3623,1041,3794
3623,3133,2600
3624,395,4889
3624,1155,3412
3624,1155,218
3625,1467,2824
3625,888,4987
3625,601,3407
3626,2634,323
3626,2634,3973
3626,1859,401
3627,,
3627,,
3627,,
3628,4014,3628
3628,4362,3628
3628,1879,2054
3629,292,1233
3629,292,1800
3629,292,1797
3631,148,226
3631,148,3644
3631,148,657
3632,24,1300
3632,605,1731
3632,3371,919
3633,3145,3114
3633,68,530
3633,68,4418
3634,35,265
3634,532,1151
3634,532,637
3635,1164,88
3635,1164,372
3635,779,117
3637,3308,638
3637,997,790
3637,997,661
3638,3354,697
3638,3354,4104
3638,1879,3693
3639,2414,1012
3639,2414,5194
3639,736,175
3640,292,554
3640,292,720
3640,292,1252
3641,1920,3192
3641,1920,246
3641,1920,71
3642,568,4265
3642,319,598
3642,292,1602
3643,3541,3824
3643,3541,2460
3643,330,328
3644,148,429
3644,35,1295
3644,148,75
3645,68,2793
3645,187,2063
3645,187,2375
3646,3376,836
3646,1332,864
3646,1332,1422
3647,286,5190
3647,42,1290
3647,762,4462
3648,286,3294
3648,286,2667
3648,286,802
3649,949,651
3649,949,912
3649,601,3407
3650,329,1025
3650,329,3895
3650,949,376
3651,1818,25
3651,753,246
3651,753,3000
3652,4654,1021
3652,24,383
3652,24,4041
3653,363,1406
3653,363,111
3653,363,819
3654,3608,205
3654,3608,1663
3654,3608,5073
3655,812,733
3655,812,1084
3655,812,191
3656,,
3656,,
3656,,
3657,1303,3032
3657,330,2462
3657,330,3643
3658,,
3658,,
3658,,
3659,3373,528
3659,3373,348
3659,3373,1928
3660,2845,276
3660,2845,967
3660,2845,882
3662,42,1884
3662,42,700
3662,42,1313
3663,3592,2382
3663,3592,2856
3663,3592,1554
3664,1359,1367
3664,1359,1638
3664,24,2004
3665,225,1678
3665,225,4392
3665,116,1711
3666,204,318
3666,204,240
3666,204,1157
3667,,
3667,,
3667,,
3668,2869,2016
3668,3825,868
3668,2634,4049
3669,2281,629
3669,2281,678
3669,2281,629
3670,4058,1273
3670,4058,2477
3670,4058,4684
3671,815,1209
3671,815,548
3671,815,947
3672,35,1952
3672,35,3866
3672,35,291
3673,373,336
3673,1329,6
3673,1970,1979
3674,319,3462
3674,943,2584
3674,319,1971
3675,183,3675
3675,183,2015
3675,183,283
3676,3598,4532
3676,806,132
3676,3598,3779
3677,1441,840
3677,1859,1514
3677,1859,1575
3678,556,523
3678,556,1659
3678,556,2965
3679,,
3679,,
3679,,
3680,46,947
3680,46,2354
3680,46,305
3681,1495,266
3681,1329,23
3681,1495,164
3682,1338,1501
3682,1338,1282
3682,1338,1175
3683,762,281
3683,762,2678
3683,762,813
3684,448,554
3684,448,5031
3684,1868,460
3685,,
3685,,
3685,,
3686,2709,2948
3686,2709,1937
3686,2709,3578
3687,3271,9
3687,3271,721
3687,478,466
3688,3582,261
3688,3582,1378
3688,3582,619
3689,806,1202
3689,3069,3689
3689,3069,3689
3690,3371,1094
3690,3371,1677
3690,3371,3690
3691,,
3691,,
3691,,
3692,2679,99
3692,2769,2161
3692,2769,646
3693,4014,1681
3693,2252,1168
3693,4014,2633
3694,,
3694,,
3694,,
3695,982,38
3695,982,1
3695,982,429
3696,736,243
3696,1518,3707
3696,736,139
3697,905,2612
3697,905,586
3697,46,3166
3698,,
3698,,
3698,,
3699,187,1675
3699,187,56
3699,187,3005
3700,116,814
3700,116,2294
3700,116,121
3701,1505,1720
3701,1505,3197
3701,1505,2122
3702,1229,3702
3702,1229,560
3702,753,2343
3703,1505,3261
3703,1505,2122
3703,1505,3081
3704,,
3704,,
3704,,
3705,416,2384
3705,2414,157
3705,448,50
3706,2414,1520
3706,2414,2429
3706,478,1385
3707,1518,2330
3707,225,4971
3707,806,2318
3708,4443,1328
3708,46,2484
3708,1972,3227
3709,2414,499
3709,702,1576
3709,2414,3639
3710,532,2216
3710,398,2126
3710,398,730
3711,736,594
3711,605,2067
3711,605,577
3712,1614,3325
3712,1614,849
3712,1614,1489
3713,2768,1813
3713,693,2597
3713,2768,2628
3714,2252,2661
3714,2252,4385
3714,2869,1835
3715,,
3715,,
3715,,
3716,24,4310
3716,24,5186
3716,24,2441
3717,1859,3232
3717,1772,94
3717,1859,7
3719,1041,2292
3719,187,28
3719,1041,1676
3720,35,3672
3720,4586,3522
3720,42,3985
3721,2680,4729
3721,2680,1055
3721,1603,1200
3722,2252,2391
3722,4362,2647
3722,2252,2205
3723,1384,2871
3723,1384,1509
3723,1384,3073
3724,315,1755
3724,2170,2910
3724,315,789
3725,1237,351
3725,1237,614
3725,905,3725
3726,2047,549
3726,2047,201
3726,2047,1463
3727,204,1157
