N1,A,N2
3072,4233,3785
3072,1041,3348
3073,3145,1535
3073,3145,3440
3073,1384,787
3074,568,3093
3074,330,1826
3074,2877,213
3075,540,2242
3075,1571,4182
3075,3825,2847
3076,46,2411
3076,478,2365
3076,46,2209
3077,35,2200
3077,116,715
3077,35,704
3078,150,1979
3078,3983,4730
3078,330,602
3079,1425,528
3079,3376,2111
3079,2170,1107
3080,1213,323
3080,1213,158
3080,1213,117
3081,1505,309
3081,1518,2050
3081,1505,3701
3082,2713,394
3082,24,706
3082,977,78
3083,150,1923
3083,150,321
3083,150,923
3084,286,426
3084,4711,133
3084,2772,54
3085,4362,3994
3085,3481,1997
3085,3481,1891
3087,42,399
3087,42,364
3087,42,1888
3089,663,1233
3089,448,483
3089,448,2045
3090,1467,2130
3090,888,3090
3090,888,3885
3091,1467,2836
3091,3199,89
3091,1467,1102
3092,1271,2753
3092,1271,710
3092,1271,2055
3093,416,5147
3093,568,5098
3093,762,177
3094,1237,2354
3094,286,2228
3094,286,2643
3095,526,890
3095,526,2025
3095,526,2039
3097,24,263
3097,24,4920
3097,24,4973
3098,1024,95
3098,1859,499
3098,1024,3119
3099,1269,1932
3099,1269,2231
3099,398,1673
3100,1077,836
3100,1077,3597
3100,1077,2858
3101,286,2028
3101,1250,3101
3101,4453,2058
3104,416,124
3104,416,369
3104,601,297
3105,42,1049
3105,42,3514
3105,3576,4327
3106,691,2913
3106,2880,15
3106,691,2978
3108,1400,198
3108,373,521
3108,148,3143
3109,398,4035
3109,398,877
3109,398,2450
3110,866,2504
3110,416,38
3110,1213,890
3111,4453,3111
3111,1892,2136
3111,4453,1492
3112,329,555
3112,663,838
3112,663,3089
3113,3096,3202
3113,2260,3921
3113,3096,2259
3114,1384,1430
3114,1271,4498
3114,3145,1509
3115,1161,495
3115,148,77
3115,148,1565
3116,3856,1208
3116,3856,2458
3116,3856,701
3117,448,4563
3117,448,2045
3117,448,3462
3118,1041,1205
3118,1041,451
3118,1041,281
3119,330,2749
3119,3556,886
3119,1024,2068
3120,1507,27
3120,1507,1488
3120,2337,508
3121,3373,2425
3121,3373,134
3121,1332,1808
3122,68,40
3122,1098,2333
3122,68,761
3124,1269,3852
3124,1269,792
3124,1269,3391
3125,42,1105
3125,1868,2692
3125,1868,1309
3126,4476,2788
3126,4712,3499
3126,4476,3162
3127,1219,130
3127,1219,32
3127,2709,3440
3128,762,3236
3128,736,420
3128,762,2043
3130,395,381
3130,395,145
3130,395,74
3131,435,947
3131,1746,161
3131,435,2953
3132,1338,79
3132,1338,989
3132,1338,1660
3134,1271,3912
3134,1271,2753
3134,1271,3380
3135,693,222
3135,693,326
3135,693,95
3136,102,32
3136,102,4793
3136,102,288
3137,3199,404
3137,3199,13
3137,3199,2692
3138,1332,999
3138,1332,3166
3138,1332,864
3139,1972,1361
3139,1972,1175
3139,1972,2331
3140,3608,1217
3140,3608,57
3140,4374,1151
3142,24,503
3142,42,429
3142,42,1107
3143,363,4109
3143,363,3445
3143,148,1268
3144,3619,2234
3144,762,60
3144,3619,379
3148,2047,4168
3148,2047,549
3148,2047,4168
3149,4014,1537
3149,4014,2022
3149,4014,1624
3150,373,50
3150,373,3044
3150,373,5020
3152,1548,452
3152,1548,597
3152,1548,1396
3153,4362,1891
3153,4362,1168
3153,4362,3722
3154,2170,488
3154,2170,588
3154,315,3166
3155,187,1146
3155,187,3013
3155,568,3045
3156,68,4680
3156,68,2103
3156,3016,959
3157,1859,3321
3157,1186,1254
3157,1859,157
3158,148,1221
3158,148,2925
3158,148,3742
3159,1441,70
3159,2591,3351
3159,68,279
3160,3371,919
3160,3371,2635
3160,3371,288
3161,1751,768
3161,373,17
3161,478,3322
3162,4476,3565
3162,4476,919
3162,4476,3521
3163,1915,791
3163,435,2919
3163,435,1692
3164,758,1090
3164,1370,1758
3164,1370,580
3165,183,224
3165,183,1734
3165,183,2536
3166,2170,3366
3166,1332,2689
3166,46,2560
3167,116,339
3167,1505,1007
3167,3825,3167
3168,329,1619
3168,329,149
3168,329,754
3169,2949,133
3169,2949,1466
3169,2949,49
3170,360,749
3170,360,229
3170,360,1297
3171,148,2966
3171,148,3108
3171,148,506
3172,2713,3422
3172,42,745
3172,319,381
3173,2289,912
3173,292,1170
3173,292,2515
3174,1269,3053
3174,102,177
3174,1269,4242
3175,702,282
3175,2680,522
3175,702,1547
3176,35,1242
3176,2680,2411
3176,2745,1055
3177,3854,266
3177,3854,3467
3177,3854,4691
3178,3034,493
3178,2252,2661
3178,2252,3714
3180,42,1141
3180,42,507
3180,1751,912
3181,532,394
3181,532,15
3181,532,1367
3183,174,196
3183,174,81
3183,174,1188
3184,815,1699
3184,3983,785
3184,204,1444
3185,3373,1399
3185,3145,926
3185,3373,1448
3186,3661,3810
3186,1384,1646
3186,3661,39
3187,4157,407
3187,4157,449
3187,4157,1148
3188,3619,3144
3188,4006,1056
3188,1970,1198
3189,1880,7
3189,1571,634
3189,1571,3189
3190,2869,1835
3190,4918,227
3190,2869,2238
3191,46,3697
3191,46,3360
3191,46,1126
3192,1920,1355
3192,1920,580
3192,1920,4250
3193,2881,3193
3193,2881,626
3193,2881,562
3195,363,30
3195,2319,2241
3195,363,705
3197,1505,627
3197,1505,826
3197,1505,1120
3198,3376,1535
3198,3376,3079
3198,3376,1172
3200,2226,3355
3200,2226,2817
3200,2226,4668
3202,3096,3202
3202,3096,1486
3202,3096,4030
3203,1455,1472
3203,1455,926
3203,1455,3231
3204,5163,581
3204,2047,3800
3204,2047,2724
3205,3271,2972
3205,1353,1365
3205,3271,1785
3206,1441,1217
3206,2414,1520
3206,1441,1976
3207,2047,1017
3207,3619,3744
3207,2047,3318
3208,2414,206
3208,444,754
3208,183,1193
3209,540,1191
3209,540,1841
3209,540,1698
3210,2289,2839
3210,2289,1658
3210,2289,3210
3211,2814,1783
3211,556,1994
3211,556,317
3212,1467,2563
3212,1467,1873
3212,1467,2013
3213,663,370
3213,663,847
3213,663,3540
3216,4601,995
3216,4601,624
3216,4601,1075
3217,3867,255
3217,3867,391
3217,3867,3217
3218,1892,103
3218,319,3535
3218,693,3
3219,601,2838
3219,601,989
3219,779,117
3221,102,3877
3221,102,2832
3221,102,1392
3222,806,1310
3222,355,1977
3222,355,16
3223,1086,2219
3223,363,368
3223,150,305
3225,3983,186
3225,4562,359
3225,3983,900
3226,1571,868
3226,360,2502
3226,360,37
3227,1972,2062
3227,1972,2331
3227,1518,1145
3228,3576,1212
3228,3576,2274
3228,3576,285
3229,1914,2
3229,568,728
3229,1914,2109
3230,4006,1608
3230,24,4537
3230,24,2441
3231,921,296
3231,921,228
3231,1077,51
3232,2362,412
3232,1859,845
3232,1859,3677
3233,2679,852
3233,3425,3424
3233,24,1453
3235,24,159
3235,24,3918
3235,24,899
3236,762,1417
3236,762,197
3236,762,2850
3237,330,230
3237,395,3130
3237,395,4473
3238,46,1961
3238,46,809
3238,1767,3356
3239,225,661
3239,204,1054
3239,204,244
3240,4259,592
3240,183,3448
3240,2320,3045
3241,3452,90
3241,3718,2206
3241,3718,1350
3242,416,2116
3242,416,23
3242,416,26
3243,532,2216
3243,532,2020
3243,532,300
3244,1213,890
3244,4258,489
3244,4258,246
3245,1085,835
3245,1085,531
3245,1085,2139
3246,1332,5110
3246,1332,864
3246,1332,3841
3247,1098,2073
3247,1229,834
3247,1098,1307
3248,24,3904
3248,24,2441
3248,1732,904
3249,2376,2449
3249,2376,255
3249,2376,255
3251,1329,314
3251,540,3395
3251,1329,359
3252,3427,21
3252,1746,4706
3252,1746,32
3254,1859,2653
3254,1859,26
3254,1859,845
3256,330,95
3256,330,2749
3256,330,3641
3257,1833,965
3257,1833,265
3257,1833,464
3258,24,2752
3258,2845,401
3258,2845,3844
3259,116,1996
3259,330,1900
3259,116,2666
3260,905,20
3260,3481,1850
3260,905,3739
3261,1505,5142
3261,1505,3167
3261,1271,3261
3262,997,2153
3262,448,4782
3262,448,302
3265,355,1137
3265,355,236
3265,355,4832
3266,1868,80
3266,1868,80
3266,1868,2346
3267,815,1604
3267,815,1828
3267,2002,310
3268,355,2733
3268,779,6
3268,779,939
3269,1077,1642
3269,1024,2757
3269,1024,2757
3270,753,3441
3270,753,262
3270,753,284
3272,3220,548
3272,806,80
3272,806,171
3273,1384,1958
3273,1455,3439
3273,1455,3860
3274,3388,1350
3274,1155,126
3274,3388,604
3276,2455,1726
3276,1024,1243
3276,2455,3928
3279,1161,47
3279,448,4782
3279,448,44
3280,4451,212
3280,4451,171
3280,4451,171
3281,4451,2852
3281,68,2837
3281,1329,139
3282,3145,3185
3282,3145,3282
3282,3373,1928
3283,2142,2151
3283,779,85
3283,2142,820
3284,578,1480
3284,68,1623
3284,578,1890
3286,187,410
3286,1970,54
3286,1970,443
3287,1098,2601
3287,1098,3527
3287,578,607
3289,4389,3313
3289,4389,3428
3289,4389,91
3291,579,374
3291,526,14
3291,579,598
3292,102,742
3292,444,1814
3292,102,900
3293,2399,2781
3293,2399,1033
3293,2399,3
3294,540,2191
3294,540,3395
3294,187,1824
3295,398,645
3295,398,1367
3295,398,5129
3296,2905,948
3296,2104,11
3296,2905,5072
3298,1467,1147
3298,888,83
3298,1467,1102
3299,2281,3299
3299,2281,730
3299,2281,2379
3300,150,2921
3300,478,293
3300,2399,1033
3301,556,914
3301,556,1812
3301,556,1011
3302,1732,459
3302,5092,3878
3302,3070,1252
3303,3146,984
3303,3146,2599
3303,1455,3756
3304,4476,3500
3304,4476,3126
3304,4476,3513
3305,1219,397
3305,1219,278
3305,1219,1326
3306,1219,681
3306,1219,1380
3306,3582,3433
3307,2877,3074
3307,905,4229
3307,2877,128
3309,812,487
3309,1915,1905
3309,1915,903
3310,4451,1173
3310,187,1741
3310,4451,210
3311,753,78
3311,5163,3337
3311,5163,3204
3312,68,230
3312,68,3643
3312,568,434
3313,4389,91
3313,1934,4522
3313,3034,493
3314,478,2924
3314,315,1901
3314,187,2483
3315,982,3315
3315,982,171
3315,982,1983
3316,3636,710
3316,3636,3339
3316,35,4968
3317,183,2554
3317,2604,3276
3317,850,345
3318,2047,3053
3318,2047,3800
3318,2047,3337
3319,779,939
3319,779,140
3319,779,72
3321,3041,1080
3321,3041,3612
3321,3763,1910
3322,330,3855
3322,330,3074
3322,478,313
3323,691,1607
3323,691,2952
3323,691,509
3324,319,2988
3324,2604,2271
3324,2604,3317
3325,42,3899
3325,42,3208
3325,42,3491
3326,2362,3232
3326,2362,412
3326,2362,3881
3327,225,230
3327,225,10
3327,905,4229
3328,4079,1369
3328,4079,2235
3328,4079,5011
3329,286,143
3329,286,15
3329,286,4986
3331,102,4377
3331,102,2168
3331,3196,780
3332,691,2913
3332,691,2952
3332,691,365
3333,4058,5047
3333,4058,4684
3333,4058,232
3334,360,247
3334,225,2264
3334,360,258
3335,319,455
3335,319,965
3335,319,2467
3336,24,2493
3336,24,3652
3336,292,67
3337,526,5140
3337,526,4281
3337,526,2198
3338,4453,1314
3338,4453,2437
3338,1098,1638
3339,478,2345
3339,3388,1793
3339,3636,324
3341,3567,2908
3341,3567,535
3341,3567,535
3342,4233,4806
3342,3630,3342
3342,3630,55
3346,4406,131
3346,753,1
3346,4406,1191
3347,355,1929
3347,355,662
3347,355,1137
3348,1041,3765
3348,187,1027
3348,363,4458
3349,1934,1608
3349,1879,3638
3349,1934,493
3350,187,3080
3350,1518,287
3350,187,4045
3351,3452,243
3351,3452,3241
3351,225,52
3353,315,3283
3353,1425,2389
3353,1425,1324
3355,2226,377
3355,2226,122
3355,2226,254
3356,68,2215
3356,1818,2518
3356,693,539
3357,116,3052
3357,398,1464
3357,3220,1137
3358,4058,48
3358,4058,1273
3358,4058,325
3359,1879,211
3359,1879,491
3359,1879,1168
3360,3385,1331
3360,46,501
3360,46,1480
3361,2869,989
3361,4079,549
3361,4079,1552
3362,2480,3441
3362,2480,1002
3362,2480,707
3363,1041,3400
3363,1041,1071
3363,1571,269
3366,2170,1710
3366,4529,23
3366,2170,3543
3368,2319,2288
3368,2319,1528
3368,2415,2477
3369,921,2578
3369,921,1323
3369,921,36
3370,1892,3370
3370,330,4889
3370,568,2055
3372,812,4693
3372,812,1308
3372,812,948
3374,1518,1000
3374,1603,1747
3374,1603,1788
3375,5071,1692
3375,2880,1
3375,5071,1692
3377,1507,1099
3377,1507,3561
3377,1507,2186
3378,605,1546
3378,605,565
3378,605,2145
3379,187,1789
3379,905,177
3379,187,1027
3380,1271,1607
3380,1271,1652
3380,1271,2395
3381,3345,1612
3381,605,2218
3381,605,4914
3382,5004,3382
3382,24,3779
3382,24,3522
3384,3512,29
3384,3224,162
3384,3224,795
3386,2320,821
3386,2320,3236
3386,2320,1650
3387,1934,413
3387,1934,413
3387,1934,41
3391,4088,4068
3391,1269,3751
3391,2415,1844
3392,1219,3736
3392,1219,3928
3392,1219,1739
3393,2337,2996
3393,532,3573
3393,1353,907
3394,1892,2136
3394,1915,513
3394,943,66
3395,540,2705
3395,540,3209
3395,540,1099
3396,762,2952
3396,762,1276
3396,762,512
3398,1879,2054
3398,1879,1469
3398,1879,1551
3399,395,345
3399,395,3039
3399,102,947
3400,1041,1572
3400,1041,219
3400,556,1075
3401,2047,2008
3401,5163,2655
3401,5163,4380
3402,444,3949
3402,444,557
3402,444,85
3403,4476,2788
3403,4712,4640
3403,4476,4859
3404,4259,1650
3404,24,2584
3404,4259,3045
3405,68,2352
3405,68,51
3405,68,2867
3406,286,3329
3406,102,1061
3406,286,3094
3407,601,974
3407,1920,1450
3407,601,396
3408,478,1107
3408,444,3036
3408,444,4983
3409,3541,1327
3409,3541,1395
3409,866,238
3410,3297,28
3410,736,9
3410,1085,48
3412,329,233
3412,35,4211
3412,35,469
3413,2881,389
3413,2881,3193
3413,2881,4521
3414,779,7
3414,779,3319
3414,779,190
3415,24,1882
3415,24,3248
3415,24,1149
3416,691,1632
3416,4235,695
3416,4235,817
3417,2370,1580
3417,2370,562
3417,2370,2771
3418,2337,217
3418,2337,2235
3418,2337,2583
3419,286,891
3419,1329,349
3419,1329,461
3420,68,761
3420,68,1228
3420,1077,3968
3421,1614,101
3421,1614,2943
3421,1614,294
3422,2713,1436
3422,2713,2352
3422,2713,524
3423,360,2462
3423,362,983
3423,150,154
3424,1703,618
3424,1703,165
3424,1703,1432
3426,329,1386
3426,444,895
3426,329,1668
3428,204,1267
3428,204,2524
3428,204,1572
3429,806,1503
3429,187,1907
3429,187,2275
3430,187,1424
3430,758,439
3430,187,4420
3431,478,3322
3431,478,2625
3431,24,2882
3432,3630,3432
3432,2414,1288
3432,3630,475
3433,3582,1668
3433,3582,338
3433,3582,399
3434,3452,3749
3434,3253,212
3434,3253,1060
3435,3598,219
3435,3069,2459
3435,68,3572
3436,2002,334
3436,2002,835
3436,806,3676
3437,148,135
3437,148,728
3437,779,21
3438,24,2027
3438,4814,2833
3438,4814,1092
3439,1455,3231
3439,4737,897
3439,1455,827
3440,3145,1324
3440,3373,3073
3440,3145,1913
3441,753,1330
3441,753,316
3441,753,662
3442,977,3082
3442,977,142
3442,977,126
3443,758,1090
3443,758,334
3443,758,2989
3444,395,1602
3444,395,4597
3444,286,316
3445,3069,49
3445,363,289
3445,363,3037
3446,2905,4977
3446,1772,746
3446,1772,2795
3447,355,1598
3447,355,580
3447,355,1137
3448,183,280
3448,478,277
3448,478,2547
3450,578,644
3450,578,730
3450,578,302
3451,4443,2243
3451,4443,571
3451,4443,1328
3453,35,1733
3453,35,2291
3453,35,320
3455,702,282
3455,702,3175
3455,702,685
3456,4079,242
3456,2932,564
3456,2932,49
3457,1507,92
3457,1507,357
3457,1507,2564
3458,398,1522
3458,398,43
3458,398,1717
3459,1155,1105
3459,1885,3874
3459,1155,2382
3460,762,4267
3460,762,2850
3460,762,2492
3461,148,909
3461,319,703
3461,148,582
3462,448,3262
3462,24,2928
3462,448,713
3464,1164,3635
3464,1164,359
3464,1164,23
3465,3041,3788
3465,3041,654
3465,3041,1924
3467,1128,339
3467,1128,1165
3467,3854,2019
3468,46,305
3468,46,2263
3468,46,4282
3469,2679,2052
3469,1332,3439
3469,1332,2834
3470,42,2478
3470,2480,4619
3470,3151,2796
3472,42,4489
3472,42,191
3472,42,387
3473,2455,466
3473,2455,3276
3473,2455,57
3474,1370,3164
3474,3466,1028
3474,1370,127
3475,329,4404
3475,329,2896
3475,360,135
3476,35,164
3476,35,4051
3476,35,2060
3477,1507,1262
3477,1507,442
3477,286,1092
3480,148,1031
3480,5092,4742
3480,148,120
3482,691,4810
3482,1219,2776
3482,1219,3484
3483,2591,1215
3483,2591,954
3483,663,72
3484,1219,1478
3484,1219,169
3484,398,2120
3485,905,2448
3485,905,1618
3485,905,1415
3486,1085,75
3486,1085,989
3486,815,989
3491,42,3444
3491,42,2024
3491,42,518
3492,1467,52
3492,1467,3625
3492,1467,1973
3493,319,2490
3493,319,585
3493,319,2467
3494,3425,279
3494,3425,279
3494,3425,2390
3495,850,1411
3495,850,154
3495,850,370
3496,901,92
3496,3854,2019
3496,3854,804
3497,1250,114
3497,102,242
3497,1077,293
3498,2319,3498
3498,2319,0
3498,3868,442
3499,4712,2868
3499,4712,2788
3499,4476,3403
3500,4476,3513
3500,4476,2985
3500,4476,3500
3501,1495,788
3501,1495,781
3501,736,1736
3502,579,1211
3502,1507,2752
3502,601,1286
3503,2289,1259
3503,2289,63
3503,2289,709
3504,204,515
3504,1020,114
3504,1250,0
3507,3718,791
3507,3718,4901
3507,3718,3241
3508,1571,1274
3508,3825,3887
3508,1571,3363
3509,3220,2450
3509,3220,243
3509,3220,2169
3510,1880,5
3510,1880,2206
3510,1880,958
3511,1250,490
3511,1250,346
3511,943,582
3513,187,4060
3513,4476,3304
3513,4476,2985
3514,3034,2494
3514,3034,441
3514,1441,1146
3515,3034,3517
3515,3034,1677
3515,2713,87
3517,3034,3514
3517,4599,4226
3517,605,1597
3520,2772,90
3520,2772,1984
3520,2772,249
3521,4476,2788
3521,4476,3565
3521,4476,3304
3522,24,2027
3522,4586,2402
3522,24,5143
3523,478,865
3523,478,3076
3523,478,820
3524,3556,3119
3524,395,3045
3524,3556,351
3525,3608,3140
3525,3371,3160
3525,3608,1028
3526,1237,1364
3526,174,78
3526,174,140
3527,1085,170
3527,921,49
3527,921,791
3528,693,918
3528,693,1432
3528,693,2088
3529,862,2086
3529,762,1626
3529,862,1040
3530,24,516
3530,35,1616
3530,24,1165
3531,4362,1486
3531,4362,3153
3531,4362,493
3532,3016,3532
3532,187,3593
3532,3016,130
3533,204,2080
3533,3070,2082
3533,3070,2484
3535,319,166
3535,319,635
3535,1161,1872
3536,1819,2173
3536,1819,7
3536,1614,1019
3537,1085,1700
3537,35,4735
3537,116,290
3538,2414,3617
3538,736,263
3538,2414,1553
3540,2455,1208
3540,35,895
3540,1250,1678
3542,779,1296
3542,779,451
3542,779,451
3543,315,2389
3543,1455,5184
3543,1455,1158
3544,1495,1121
3544,1495,213
3544,1495,263
3545,355,2991
3545,355,139
3545,355,580
3546,702,1317
3546,2319,178
3546,116,331
3547,355,4048
3547,355,502
3547,1213,1255
3548,4601,1013
3548,373,314
3548,373,3535
3549,225,631
3549,2406,769
3549,225,1471
3551,1332,2718
3551,1332,4752
3551,1332,686
3552,3619,3552
3552,4192,130
3552,3619,4792
3553,24,157
3553,24,4557
3553,24,84
3555,1518,959
3555,116,770
3555,862,1226
3557,3718,4029
3557,3718,112
3557,24,2624
3558,3868,1717
3558,3868,689
3558,3868,2
3559,1970,15
3559,1603,2940
3559,1970,15
3560,2932,3920
3560,2932,1850
3560,2932,1187
3561,4349,961
3561,862,2459
3561,862,1596
3562,416,1070
3562,24,911
3562,24,655
3563,1833,3563
3563,448,970
3563,1833,4672
3564,478,4490
3564,478,602
3564,2634,2878
3565,4476,3403
3565,4476,3565
3565,4476,3500
3566,1250,0
3566,330,1314
3566,68,2800
3568,943,912
3568,319,1009
3568,319,529
3569,2949,3028
3569,4389,4442
3569,4006,267
3570,1303,4059
3570,3224,4777
3570,330,1348
3571,850,154
3571,815,798
3571,815,4407
3572,568,2055
3572,1024,3420
3572,2160,4576
3573,204,4700
3573,1868,1309
3573,532,14
3574,315,1776
3574,315,446
3574,2709,787
3575,2513,3522
3575,2513,2862
3575,2513,538
3577,888,3832
3577,1767,1619
3577,888,4057
3578,3145,1416
3578,1384,3282
3578,1384,134
3579,4562,4682
3579,4562,3905
3579,355,701
3580,2226,1559
3580,2226,377
3580,2226,4013
3581,148,1821
3581,187,4726
3581,148,763
3583,568,3643
3583,330,1649
3583,702,2927
3584,360,367
3584,2745,3176
3584,42,3647
3585,3033,1465
3585,3033,4002
3585,1518,1380
3586,693,283
3586,1116,4790
3586,693,467
3587,1425,153
3587,1455,344
3587,4911,3801
3588,330,588
3588,736,3128
3588,330,4954
3589,1384,2496
3589,1384,3578
3589,3145,2689
3590,148,171
3590,148,1821
3590,148,120
3591,150,145
3591,150,1807
3591,150,221
3593,1657,2
3593,1657,3968
3593,187,515
3594,1885,1897
3594,1885,794
3594,3592,2208
3596,1467,1064
3596,888,3790
3596,888,2243
3597,1024,4559
3597,2461,3052
3597,1024,2458
3599,866,16
3599,866,1272
3599,866,4592
3600,2932,2797
3600,3133,1997
3600,3354,3600
3601,3253,2347
3601,3253,1060
3601,3253,36
3602,888,1738
3602,1892,1472
3602,1892,486
3603,1920,671
3603,1920,1841
3603,1920,1499
3604,46,2514
3604,46,51
3604,758,397
3605,1219,1478
3605,1219,999
3605,1219,348
3609,2260,618
3609,2260,41
3609,2260,1698
3610,395,4355
3610,395,2954
3610,395,2082
3611,1970,2044
3611,225,776
3611,225,3351
3612,416,3705
3612,3041,3321
3612,416,2919
3613,3576,5104
3613,3576,3228
3613,3576,1315
3614,1116,1089
3614,1116,3428
3614,444,1725
3615,2406,244
3615,2406,202
3615,758,5173
3616,1467,1877
3616,888,1973
3616,888,264
3617,568,1268
3617,183,246
3617,568,2903
3618,1098,2569
3618,1098,1699
3618,1077,522
3620,1186,2872
3620,1024,2364
3620,1186,2872
3621,663,349
3621,663,3213
3621,663,429
3622,292,7
3622,292,1648
3622,292,1040
3623,1041,2161
3623,1269,3873
3623,1269,96
3624,395,356
3624,395,2560
3624,395,521
3625,888,1845
3625,601,666
3625,888,440
3626,1859,401
3626,2634,249
3626,2634,3668
3628,2260,41
3628,4014,2485
3628,2260,4390
3629,292,179
3629,292,966
3629,292,2493
3631,148,2133
3631,148,1079
3631,148,4775
3632,3371,2752
3632,3371,461
3632,24,4310
3633,68,4885
3633,68,3966
3633,3145,1509
3634,532,2519
3634,35,4951
3634,35,4200
3635,1164,1343
3635,1164,1231
3635,779,1595
3637,3308,1728
3637,3308,4494
3637,3308,2317
3638,3354,4549
3638,3133,3916
3638,3354,4279
3639,736,152
3639,2414,1012
3639,2414,922
3640,292,4756
3640,292,179
3640,292,472
3641,330,4718
3641,1920,9
3641,330,1008
3642,292,1786
3642,568,82
3642,319,4660
3643,2768,3713
3643,568,3731
3643,2768,1749
3644,35,61
3644,35,1123
3644,35,2133
3645,116,672
3645,187,695
3645,68,29
3646,3864,2321
3646,3864,5132
3646,3376,2910
3647,286,687
3647,42,1238
3647,762,1762
3648,286,1092
3648,286,4053
3648,286,606
3649,416,2822
3649,601,2250
3649,416,5147
3650,949,1488
3650,329,1177
3650,329,2251
3651,1818,365
3651,1818,780
3651,1818,2
3652,24,2584
3652,24,1149
3652,2680,1432
3653,363,2263
3653,363,652
3653,363,137
3654,3608,324
3654,3608,970
3654,3608,891
3655,812,1766
3655,812,4229
3655,812,4693
3657,1303,1843
3657,330,3269
3657,330,4718
3659,3373,1427
3659,1332,1422
3659,3373,1430
3660,2845,56
3660,2845,1984
3660,2845,2409
3662,42,1687
3662,42,3720
3662,42,482
3663,2881,1377
3663,3592,1352
3663,2881,628
3664,24,1971
3664,1359,3252
3664,1359,3664
3665,3371,724
3665,225,4392
3665,116,4141
3666,204,1640
3666,204,712
3666,204,3174
3668,2869,2994
3668,2869,2884
3668,286,1779
3669,2281,197
3669,2281,18
3669,2281,524
3670,4058,325
3670,4058,53
3670,4058,4926
3671,815,3927
3671,815,228
3671,815,1209
3672,35,4212
3672,35,1309
3672,35,213
3673,1970,1143
3673,1329,987
3673,1970,1532
3674,943,147
3674,943,153
3674,943,425
3675,183,3855
3675,183,1714
3675,183,602
3676,3598,959
3676,806,4
